interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"83-96-24-75",4,"Yes",0,0,,,2,0,7,2,5,2,2,7,4,6,0,1,2,3,0,0,0,0,""
"83-96-24-75",5,"Yes",0,0,,,3,0,7,2,5,3,3,7,2,6,0,1,2,3,0,0,0,0,""
"83-96-24-75",6,"Yes",0,0,,,4,0,7,2,4,4,3,7,1,4,0,1,2,3,0,0,0,0,""
"83-96-24-75",7,"Yes",0,0,,,4,0,7,2,2,4,3,7,1,2,0,1,2,3,0,0,0,0,""
"83-96-24-75",11,"Yes",0,0,,,4,0,7,2,2,4,3,7,1,3,0,1,2,3,0,0,0,0,""
"56-67-49-17",1,"Yes",0,0,,,0,0,,,15,9,3,7,3,14,0,1,2,0,0,0,0,0,""
"56-67-49-17",2,"Yes",0,0,,,0,0,,,15,9,3,7,4,15,0,1,2,0,0,0,0,0,""
"56-67-49-17",3,"Yes",0,0,,,0,0,,,2,9,3,7,6,3,0,1,2,0,0,0,0,0,""
"16-50-24-00",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"73-07-75-47",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,3,1,0,2,0,0,0,0,""
"26-48-16-48",1,"Yes",0,0,,,0,0,,,10,8,3,7,8,30,0,1,0,2,0,0,0,0,""
"26-48-16-48",2,"Yes",0,0,,,0,0,,,10,8,3,7,6,15,0,1,0,2,0,0,0,0,""
"26-48-16-48",3,"Yes",0,0,,,0,0,,,0,8,3,7,12,1,0,1,0,2,0,0,0,0,""
"26-48-16-48",8,"Yes",0,0,,,0,0,,,3,8,3,5,12,3,0,1,0,2,0,0,0,0,""
"72-76-08-58",1,"Yes",0,0,,,4,0,7,5,30,4,3,7,4,40,0,1,3,2,0,0,0,0,""
"72-76-08-58",2,"Yes",0,0,,,4,0,7,3,15,4,3,7,1,20,0,1,3,2,0,0,0,0,""
"72-76-08-58",3,"Yes",0,0,,,4,0,3,1,5,4,3,7,1,7,0,1,3,2,0,0,0,0,""
"51-88-01-88",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,3,1,0,2,0,0,0,0,""
"94-25-97-12",1,"Yes",0,0,,,0,0,,,8,9,3,7,4,10,0,1,0,0,0,0,0,0,""
"94-25-97-12",2,"Yes",0,0,,,0,0,,,4,9,3,6,4,7,0,1,0,0,0,0,0,0,""
"06-34-31-56",1,"Yes",0,0,,,8,1,5,5,15,9,3,6,8,20,0,1,3,2,0,0,0,0,""
"85-35-12-09",1,"Yes",0,0,,,0,0,,,2,8,3,7,12,20,0,1,0,2,0,0,0,0,""
