interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5,decision_maker_6,decision_maker_7,decision_maker_8,decision_maker_9,decision_maker_10
"58-55-75-07",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"58-55-75-07",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"58-55-75-07",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"58-55-75-07",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"58-55-75-07",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"58-55-75-07",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"58-55-75-07",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"58-55-75-07",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"58-55-75-07",1,"weai_21","Use of Land",1,,,,,,,,,
"00-06-72-58",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"00-06-72-58",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"00-06-72-58",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"00-06-72-58",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"00-06-72-58",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"00-06-72-58",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"00-06-72-58",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"00-06-72-58",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"00-06-72-58",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"00-06-72-58",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"00-06-72-58",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"00-06-72-58",1,"weai_21","Use of Land",1,2,,,,,,,,
"00-06-72-58",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"00-06-72-58",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"00-06-72-58",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"00-06-72-58",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"00-06-72-58",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"00-06-72-58",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"00-06-72-58",2,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"00-06-72-58",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"00-06-72-58",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"00-06-72-58",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"00-06-72-58",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"00-06-72-58",2,"weai_21","Use of Land",1,2,,,,,,,,
"45-71-57-97",5,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"45-71-57-97",5,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"45-71-57-97",5,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"45-71-57-97",5,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"45-71-57-97",5,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"45-71-57-97",5,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"45-71-57-97",5,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"45-71-57-97",5,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"45-71-57-97",5,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"45-71-57-97",5,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"45-71-57-97",5,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"45-71-57-97",5,"weai_21","Use of Land",1,,,,,,,,,
"18-81-00-96",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"18-81-00-96",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"18-81-00-96",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"18-81-00-96",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"18-81-00-96",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"18-81-00-96",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"18-81-00-96",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"18-81-00-96",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"18-81-00-96",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"18-81-00-96",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"18-81-00-96",2,"weai_16","Expenditure on Children's Education",1,2,3,,,,,,,
"18-81-00-96",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"18-81-00-96",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"18-81-00-96",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"18-81-00-96",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"18-81-00-96",2,"weai_21","Use of Land",1,2,,,,,,,,
"09-79-14-71",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,,,,,,
"09-79-14-71",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,,,,,,
"09-79-14-71",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,,,,,,
"09-79-14-71",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,,,,,,
"09-79-14-71",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,,,,,,
"09-79-14-71",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"09-79-14-71",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"09-79-14-71",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"09-79-14-71",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"09-79-14-71",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"09-79-14-71",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"09-79-14-71",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"09-79-14-71",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"09-79-14-71",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"09-79-14-71",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"09-79-14-71",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"09-79-14-71",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"09-79-14-71",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"09-79-14-71",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"09-79-14-71",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"09-79-14-71",1,"weai_21","Use of Land",1,2,,,,,,,,
"71-80-89-34",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,,,,,,
"71-80-89-34",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,,,,,,
"71-80-89-34",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,,,,,,
"71-80-89-34",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,,,,,,
"71-80-89-34",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,,,,,,
"71-80-89-34",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,,,,,,
"71-80-89-34",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"71-80-89-34",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"71-80-89-34",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"71-80-89-34",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"71-80-89-34",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"71-80-89-34",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"71-80-89-34",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"71-80-89-34",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"71-80-89-34",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"71-80-89-34",2,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"71-80-89-34",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"71-80-89-34",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"71-80-89-34",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"71-80-89-34",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"71-80-89-34",2,"weai_21","Use of Land",1,2,,,,,,,,
"05-16-40-57",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"05-16-40-57",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,,,,,,
"05-16-40-57",2,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"05-16-40-57",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"05-16-40-57",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,,,,,,
"05-16-40-57",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"05-16-40-57",2,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"05-16-40-57",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"05-16-40-57",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,,,,,,
"05-16-40-57",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,,,,,,
"05-16-40-57",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,,,,,,
"05-16-40-57",2,"weai_21","Use of Land",1,2,,,,,,,,
"11-65-24-94",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"11-65-24-94",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"11-65-24-94",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"11-65-24-94",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"11-65-24-94",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"11-65-24-94",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"11-65-24-94",3,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"11-65-24-94",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"11-65-24-94",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"11-65-24-94",3,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"11-65-24-94",3,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"11-65-24-94",3,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"11-65-24-94",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"11-65-24-94",3,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"11-65-24-94",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"11-65-24-94",3,"weai_21","Use of Land",1,,,,,,,,,
"55-44-38-36",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,,,,,,
"55-44-38-36",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,,,,,,
"55-44-38-36",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,,,,,,
"55-44-38-36",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,,,,,,
"55-44-38-36",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,,,,,,
"55-44-38-36",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"55-44-38-36",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"55-44-38-36",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"55-44-38-36",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"55-44-38-36",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"55-44-38-36",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"55-44-38-36",2,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"55-44-38-36",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"55-44-38-36",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"55-44-38-36",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"55-44-38-36",2,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"55-44-38-36",2,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"55-44-38-36",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"55-44-38-36",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"55-44-38-36",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"55-44-38-36",2,"weai_21","Use of Land",1,,,,,,,,,
"84-73-72-31",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,,,,,,
"84-73-72-31",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"84-73-72-31",2,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"84-73-72-31",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"84-73-72-31",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"84-73-72-31",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"84-73-72-31",2,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"84-73-72-31",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"84-73-72-31",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"84-73-72-31",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"84-73-72-31",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"84-73-72-31",2,"weai_21","Use of Land",1,2,,,,,,,,
"37-03-14-78",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"37-03-14-78",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"37-03-14-78",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"37-03-14-78",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"37-03-14-78",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"37-03-14-78",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"37-03-14-78",2,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"37-03-14-78",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"37-03-14-78",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"37-03-14-78",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"37-03-14-78",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"37-03-14-78",2,"weai_21","Use of Land",1,2,,,,,,,,
"77-78-34-26",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"77-78-34-26",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"77-78-34-26",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"77-78-34-26",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"77-78-34-26",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"77-78-34-26",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"77-78-34-26",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"77-78-34-26",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"77-78-34-26",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"77-78-34-26",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"77-78-34-26",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"77-78-34-26",1,"weai_21","Use of Land",1,,,,,,,,,
"92-09-46-86",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,,,,,,
"92-09-46-86",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,,,,,,
